Output from Varactor Board,,,
"27-Jul-2021, 12:51:23",,,
9.1174,-0.57682,-0.60403,0.24906
9.1175,-0.57664,-0.6043,0.24892
9.1176,-0.57645,-0.60458,0.24878
9.1177,-0.57626,-0.60485,0.24864
9.1178,-0.57607,-0.60513,0.2485
9.1179,-0.57588,-0.60541,0.24836
9.1181,-0.57569,-0.60568,0.24823
9.1182,-0.5755,-0.60596,0.24809
9.1183,-0.57531,-0.60624,0.24795
9.1184,-0.57512,-0.60651,0.24781
9.1185,-0.57493,-0.60679,0.24767
9.1186,-0.57474,-0.60706,0.24754
9.1187,-0.57455,-0.60734,0.2474
9.1189,-0.57437,-0.60761,0.24726
9.119,-0.57418,-0.60789,0.24712
9.1191,-0.57399,-0.60817,0.24698
9.1192,-0.5738,-0.60844,0.24685
9.1193,-0.57361,-0.60872,0.24671
9.1194,-0.57342,-0.60899,0.24657
9.1196,-0.57323,-0.60927,0.24643
9.1197,-0.57304,-0.60954,0.2463
9.1198,-0.57285,-0.60982,0.24616
9.1199,-0.57266,-0.61009,0.24602
9.12,-0.57247,-0.61037,0.24588
9.1201,-0.57228,-0.61064,0.24574
9.1203,-0.57209,-0.61092,0.24561
9.1204,-0.5719,-0.61119,0.24547
9.1205,-0.57171,-0.61147,0.24533
9.1206,-0.57152,-0.61174,0.24519
9.1207,-0.57133,-0.61201,0.24506
9.1208,-0.57114,-0.61229,0.24492
9.1209,-0.57095,-0.61256,0.24478
9.1211,-0.57076,-0.61284,0.24464
9.1212,-0.57057,-0.61311,0.24451
9.1213,-0.57038,-0.61339,0.24437
9.1214,-0.57019,-0.61366,0.24423
9.1215,-0.57,-0.61393,0.24409
9.1216,-0.56981,-0.61421,0.24396
9.1218,-0.56962,-0.61448,0.24382
9.1219,-0.56943,-0.61476,0.24368
9.122,-0.56924,-0.61503,0.24355
9.1221,-0.56905,-0.6153,0.24341
9.1222,-0.56886,-0.61558,0.24327
9.1223,-0.56867,-0.61585,0.24313
9.1224,-0.56848,-0.61612,0.243
9.1226,-0.56829,-0.6164,0.24286
9.1227,-0.5681,-0.61667,0.24272
9.1228,-0.56791,-0.61694,0.24259
9.1229,-0.56772,-0.61722,0.24245
9.123,-0.56753,-0.61749,0.24231
9.1231,-0.56734,-0.61776,0.24217
9.1233,-0.56715,-0.61803,0.24204
9.1234,-0.56696,-0.61831,0.2419
9.1235,-0.56677,-0.61858,0.24176
9.1236,-0.56658,-0.61885,0.24163
9.1237,-0.56638,-0.61912,0.24149
9.1238,-0.56619,-0.6194,0.24135
9.124,-0.566,-0.61967,0.24122
9.1241,-0.56581,-0.61994,0.24108
9.1242,-0.56562,-0.62021,0.24094
9.1243,-0.56543,-0.62049,0.24081
9.1244,-0.56524,-0.62076,0.24067
9.1245,-0.56505,-0.62103,0.24053
9.1246,-0.56486,-0.6213,0.2404
9.1248,-0.56467,-0.62157,0.24026
9.1249,-0.56448,-0.62185,0.24012
9.125,-0.56429,-0.62212,0.23999
9.1251,-0.56409,-0.62239,0.23985
9.1252,-0.5639,-0.62266,0.23971
9.1253,-0.56371,-0.62293,0.23958
9.1255,-0.56352,-0.6232,0.23944
9.1256,-0.56333,-0.62347,0.2393
9.1257,-0.56314,-0.62375,0.23917
9.1258,-0.56295,-0.62402,0.23903
9.1259,-0.56276,-0.62429,0.23889
9.126,-0.56257,-0.62456,0.23876
9.1262,-0.56237,-0.62483,0.23862
9.1263,-0.56218,-0.6251,0.23849
9.1264,-0.56199,-0.62537,0.23835
9.1265,-0.5618,-0.62564,0.23821
9.1266,-0.56161,-0.62591,0.23808
9.1267,-0.56142,-0.62618,0.23794
9.1268,-0.56123,-0.62645,0.2378
9.127,-0.56103,-0.62672,0.23767
9.1271,-0.56084,-0.627,0.23753
9.1272,-0.56065,-0.62727,0.2374
9.1273,-0.56046,-0.62754,0.23726
9.1274,-0.56027,-0.62781,0.23712
9.1275,-0.56008,-0.62808,0.23699
9.1277,-0.55989,-0.62835,0.23685
9.1278,-0.55969,-0.62862,0.23672
9.1279,-0.5595,-0.62889,0.23658
9.128,-0.55931,-0.62916,0.23644
9.1281,-0.55912,-0.62943,0.23631
9.1282,-0.55893,-0.62969,0.23617
9.1283,-0.55873,-0.62996,0.23604
9.1285,-0.55854,-0.63023,0.2359
9.1286,-0.55835,-0.6305,0.23577
9.1287,-0.55816,-0.63077,0.23563
9.1288,-0.55797,-0.63104,0.23549
9.1289,-0.55778,-0.63131,0.23536
9.129,-0.55758,-0.63158,0.23522
9.1292,-0.55739,-0.63185,0.23509
9.1293,-0.5572,-0.63212,0.23495
9.1294,-0.55701,-0.63239,0.23482
9.1295,-0.55681,-0.63266,0.23468
9.1296,-0.55662,-0.63292,0.23455
9.1297,-0.55643,-0.63319,0.23441
9.1299,-0.55624,-0.63346,0.23427
9.13,-0.55605,-0.63373,0.23414
9.1301,-0.55585,-0.634,0.234
9.1302,-0.55566,-0.63427,0.23387
9.1303,-0.55547,-0.63453,0.23373
9.1304,-0.55528,-0.6348,0.2336
9.1305,-0.55508,-0.63507,0.23346
9.1307,-0.55489,-0.63534,0.23333
9.1308,-0.5547,-0.63561,0.23319
9.1309,-0.55451,-0.63587,0.23306
9.131,-0.55431,-0.63614,0.23292
9.1311,-0.55412,-0.63641,0.23279
9.1312,-0.55393,-0.63668,0.23265
9.1314,-0.55374,-0.63695,0.23252
9.1315,-0.55354,-0.63721,0.23238
9.1316,-0.55335,-0.63748,0.23225
9.1317,-0.55316,-0.63775,0.23211
9.1318,-0.55297,-0.63801,0.23198
9.1319,-0.55277,-0.63828,0.23184
9.132,-0.55258,-0.63855,0.23171
9.1322,-0.55239,-0.63882,0.23157
9.1323,-0.55219,-0.63908,0.23144
9.1324,-0.552,-0.63935,0.2313
9.1325,-0.55181,-0.63962,0.23117
9.1326,-0.55162,-0.63988,0.23103
9.1327,-0.55142,-0.64015,0.2309
9.1329,-0.55123,-0.64042,0.23076
9.133,-0.55104,-0.64068,0.23063
9.1331,-0.55084,-0.64095,0.23049
9.1332,-0.55065,-0.64122,0.23036
9.1333,-0.55046,-0.64148,0.23023
9.1334,-0.55026,-0.64175,0.23009
9.1336,-0.55007,-0.64201,0.22996
9.1337,-0.54988,-0.64228,0.22982
9.1338,-0.54968,-0.64255,0.22969
9.1339,-0.54949,-0.64281,0.22955
9.134,-0.5493,-0.64308,0.22942
9.1341,-0.5491,-0.64334,0.22928
9.1342,-0.54891,-0.64361,0.22915
9.1344,-0.54872,-0.64387,0.22902
9.1345,-0.54852,-0.64414,0.22888
9.1346,-0.54833,-0.6444,0.22875
9.1347,-0.54814,-0.64467,0.22861
9.1348,-0.54794,-0.64494,0.22848
9.1349,-0.54775,-0.6452,0.22834
9.1351,-0.54756,-0.64547,0.22821
9.1352,-0.54736,-0.64573,0.22808
9.1353,-0.54717,-0.646,0.22794
9.1354,-0.54698,-0.64626,0.22781
9.1355,-0.54678,-0.64653,0.22767
9.1356,-0.54659,-0.64679,0.22754
9.1358,-0.5464,-0.64705,0.22741
9.1359,-0.5462,-0.64732,0.22727
9.136,-0.54601,-0.64758,0.22714
9.1361,-0.54581,-0.64785,0.22701
9.1362,-0.54562,-0.64811,0.22687
9.1363,-0.54543,-0.64838,0.22674
9.1364,-0.54523,-0.64864,0.2266
9.1366,-0.54504,-0.6489,0.22647
9.1367,-0.54484,-0.64917,0.22634
9.1368,-0.54465,-0.64943,0.2262
9.1369,-0.54446,-0.6497,0.22607
9.137,-0.54426,-0.64996,0.22594
9.1371,-0.54407,-0.65022,0.2258
9.1373,-0.54387,-0.65049,0.22567
9.1374,-0.54368,-0.65075,0.22553
9.1375,-0.54349,-0.65101,0.2254
9.1376,-0.54329,-0.65128,0.22527
9.1377,-0.5431,-0.65154,0.22513
9.1378,-0.5429,-0.6518,0.225
9.1379,-0.54271,-0.65207,0.22487
9.1381,-0.54251,-0.65233,0.22473
9.1382,-0.54232,-0.65259,0.2246
9.1383,-0.54213,-0.65286,0.22447
9.1384,-0.54193,-0.65312,0.22433
9.1385,-0.54174,-0.65338,0.2242
9.1386,-0.54154,-0.65364,0.22407
9.1388,-0.54135,-0.65391,0.22394
9.1389,-0.54115,-0.65417,0.2238
9.139,-0.54096,-0.65443,0.22367
9.1391,-0.54076,-0.65469,0.22354
9.1392,-0.54057,-0.65496,0.2234
9.1393,-0.54038,-0.65522,0.22327
9.1395,-0.54018,-0.65548,0.22314
9.1396,-0.53999,-0.65574,0.223
9.1397,-0.53979,-0.656,0.22287
9.1398,-0.5396,-0.65627,0.22274
9.1399,-0.5394,-0.65653,0.22261
9.14,-0.53921,-0.65679,0.22247
9.1401,-0.53901,-0.65705,0.22234
9.1403,-0.53882,-0.65731,0.22221
9.1404,-0.53862,-0.65757,0.22207
9.1405,-0.53843,-0.65784,0.22194
9.1406,-0.53823,-0.6581,0.22181
9.1407,-0.53804,-0.65836,0.22168
9.1408,-0.53784,-0.65862,0.22154
9.141,-0.53765,-0.65888,0.22141
9.1411,-0.53745,-0.65914,0.22128
9.1412,-0.53726,-0.6594,0.22115
9.1413,-0.53706,-0.65966,0.22101
9.1414,-0.53687,-0.65992,0.22088
9.1415,-0.53667,-0.66018,0.22075
9.1416,-0.53648,-0.66045,0.22062
9.1418,-0.53628,-0.66071,0.22048
9.1419,-0.53609,-0.66097,0.22035
9.142,-0.53589,-0.66123,0.22022
9.1421,-0.5357,-0.66149,0.22009
9.1422,-0.5355,-0.66175,0.21996
9.1423,-0.5353,-0.66201,0.21982
9.1425,-0.53511,-0.66227,0.21969
9.1426,-0.53491,-0.66253,0.21956
9.1427,-0.53472,-0.66279,0.21943
9.1428,-0.53452,-0.66305,0.21929
9.1429,-0.53433,-0.66331,0.21916
9.143,-0.53413,-0.66357,0.21903
9.1432,-0.53394,-0.66383,0.2189
9.1433,-0.53374,-0.66409,0.21877
9.1434,-0.53355,-0.66434,0.21863
9.1435,-0.53335,-0.6646,0.2185
9.1436,-0.53315,-0.66486,0.21837
9.1437,-0.53296,-0.66512,0.21824
9.1438,-0.53276,-0.66538,0.21811
9.144,-0.53257,-0.66564,0.21798
9.1441,-0.53237,-0.6659,0.21784
9.1442,-0.53217,-0.66616,0.21771
9.1443,-0.53198,-0.66642,0.21758
9.1444,-0.53178,-0.66668,0.21745
9.1445,-0.53159,-0.66693,0.21732
9.1447,-0.53139,-0.66719,0.21719
9.1448,-0.5312,-0.66745,0.21705
9.1449,-0.531,-0.66771,0.21692
9.145,-0.5308,-0.66797,0.21679
9.1451,-0.53061,-0.66823,0.21666
9.1452,-0.53041,-0.66848,0.21653
9.1454,-0.53021,-0.66874,0.2164
9.1455,-0.53002,-0.669,0.21627
9.1456,-0.52982,-0.66926,0.21613
9.1457,-0.52963,-0.66952,0.216
9.1458,-0.52943,-0.66977,0.21587
9.1459,-0.52923,-0.67003,0.21574
9.146,-0.52904,-0.67029,0.21561
9.1462,-0.52884,-0.67055,0.21548
9.1463,-0.52864,-0.6708,0.21535
9.1464,-0.52845,-0.67106,0.21522
9.1465,-0.52825,-0.67132,0.21509
9.1466,-0.52806,-0.67157,0.21495
9.1467,-0.52786,-0.67183,0.21482
9.1469,-0.52766,-0.67209,0.21469
9.147,-0.52747,-0.67235,0.21456
9.1471,-0.52727,-0.6726,0.21443
9.1472,-0.52707,-0.67286,0.2143
9.1473,-0.52688,-0.67312,0.21417
9.1474,-0.52668,-0.67337,0.21404
9.1475,-0.52648,-0.67363,0.21391
9.1477,-0.52629,-0.67389,0.21378
9.1478,-0.52609,-0.67414,0.21365
9.1479,-0.52589,-0.6744,0.21352
9.148,-0.5257,-0.67465,0.21338
9.1481,-0.5255,-0.67491,0.21325
9.1482,-0.5253,-0.67517,0.21312
9.1484,-0.52511,-0.67542,0.21299
9.1485,-0.52491,-0.67568,0.21286
9.1486,-0.52471,-0.67593,0.21273
9.1487,-0.52452,-0.67619,0.2126
9.1488,-0.52432,-0.67645,0.21247
9.1489,-0.52412,-0.6767,0.21234
9.1491,-0.52392,-0.67696,0.21221
9.1492,-0.52373,-0.67721,0.21208
9.1493,-0.52353,-0.67747,0.21195
9.1494,-0.52333,-0.67772,0.21182
9.1495,-0.52314,-0.67798,0.21169
9.1496,-0.52294,-0.67823,0.21156
9.1497,-0.52274,-0.67849,0.21143
9.1499,-0.52254,-0.67874,0.2113
9.15,-0.52235,-0.679,0.21117
9.1501,-0.52215,-0.67925,0.21104
9.1502,-0.52195,-0.67951,0.21091
9.1503,-0.52175,-0.67976,0.21078
9.1504,-0.52156,-0.68002,0.21065
9.1506,-0.52136,-0.68027,0.21052
9.1507,-0.52116,-0.68052,0.21039
9.1508,-0.52097,-0.68078,0.21026
9.1509,-0.52077,-0.68103,0.21013
9.151,-0.52057,-0.68129,0.21
9.1511,-0.52037,-0.68154,0.20987
9.1512,-0.52018,-0.68179,0.20974
9.1514,-0.51998,-0.68205,0.20961
9.1515,-0.51978,-0.6823,0.20948
9.1516,-0.51958,-0.68256,0.20935
9.1517,-0.51938,-0.68281,0.20922
9.1518,-0.51919,-0.68306,0.20909
9.1519,-0.51899,-0.68332,0.20896
9.1521,-0.51879,-0.68357,0.20883
9.1522,-0.51859,-0.68382,0.2087
9.1523,-0.5184,-0.68408,0.20857
9.1524,-0.5182,-0.68433,0.20845
9.1525,-0.518,-0.68458,0.20832
9.1526,-0.5178,-0.68483,0.20819
9.1528,-0.5176,-0.68509,0.20806
9.1529,-0.51741,-0.68534,0.20793
9.153,-0.51721,-0.68559,0.2078
9.1531,-0.51701,-0.68584,0.20767
9.1532,-0.51681,-0.6861,0.20754
9.1533,-0.51661,-0.68635,0.20741
9.1534,-0.51642,-0.6866,0.20728
9.1536,-0.51622,-0.68685,0.20715
9.1537,-0.51602,-0.68711,0.20702
9.1538,-0.51582,-0.68736,0.2069
9.1539,-0.51562,-0.68761,0.20677
9.154,-0.51543,-0.68786,0.20664
9.1541,-0.51523,-0.68811,0.20651
9.1543,-0.51503,-0.68837,0.20638
9.1544,-0.51483,-0.68862,0.20625
9.1545,-0.51463,-0.68887,0.20612
9.1546,-0.51443,-0.68912,0.20599
9.1547,-0.51424,-0.68937,0.20587
9.1548,-0.51404,-0.68962,0.20574
9.155,-0.51384,-0.68987,0.20561
9.1551,-0.51364,-0.69013,0.20548
9.1552,-0.51344,-0.69038,0.20535
9.1553,-0.51324,-0.69063,0.20522
9.1554,-0.51304,-0.69088,0.20509
9.1555,-0.51285,-0.69113,0.20497
9.1556,-0.51265,-0.69138,0.20484
9.1558,-0.51245,-0.69163,0.20471
9.1559,-0.51225,-0.69188,0.20458
9.156,-0.51205,-0.69213,0.20445
9.1561,-0.51185,-0.69238,0.20432
9.1562,-0.51165,-0.69263,0.2042
9.1563,-0.51146,-0.69288,0.20407
9.1565,-0.51126,-0.69313,0.20394
9.1566,-0.51106,-0.69338,0.20381
9.1567,-0.51086,-0.69363,0.20368
9.1568,-0.51066,-0.69388,0.20355
9.1569,-0.51046,-0.69413,0.20343
9.157,-0.51026,-0.69438,0.2033
9.1571,-0.51006,-0.69463,0.20317
9.1573,-0.50986,-0.69488,0.20304
9.1574,-0.50967,-0.69513,0.20291
9.1575,-0.50947,-0.69538,0.20279
9.1576,-0.50927,-0.69563,0.20266
9.1577,-0.50907,-0.69588,0.20253
9.1578,-0.50887,-0.69613,0.2024
9.158,-0.50867,-0.69638,0.20228
9.1581,-0.50847,-0.69663,0.20215
9.1582,-0.50827,-0.69688,0.20202
9.1583,-0.50807,-0.69712,0.20189
9.1584,-0.50787,-0.69737,0.20177
9.1585,-0.50767,-0.69762,0.20164
9.1587,-0.50747,-0.69787,0.20151
9.1588,-0.50727,-0.69812,0.20138
9.1589,-0.50708,-0.69837,0.20126
9.159,-0.50688,-0.69862,0.20113
9.1591,-0.50668,-0.69886,0.201
9.1592,-0.50648,-0.69911,0.20087
9.1593,-0.50628,-0.69936,0.20075
9.1595,-0.50608,-0.69961,0.20062
9.1596,-0.50588,-0.69986,0.20049
9.1597,-0.50568,-0.7001,0.20036
9.1598,-0.50548,-0.70035,0.20024
9.1599,-0.50528,-0.7006,0.20011
9.16,-0.50508,-0.70085,0.19998
9.1602,-0.50488,-0.70109,0.19986
9.1603,-0.50468,-0.70134,0.19973
9.1604,-0.50448,-0.70159,0.1996
9.1605,-0.50428,-0.70184,0.19947
9.1606,-0.50408,-0.70208,0.19935
9.1607,-0.50388,-0.70233,0.19922
9.1609,-0.50368,-0.70258,0.19909
9.161,-0.50348,-0.70282,0.19897
9.1611,-0.50328,-0.70307,0.19884
9.1612,-0.50308,-0.70332,0.19871
9.1613,-0.50288,-0.70356,0.19859
9.1614,-0.50268,-0.70381,0.19846
9.1615,-0.50248,-0.70406,0.19833
9.1617,-0.50228,-0.7043,0.19821
9.1618,-0.50208,-0.70455,0.19808
9.1619,-0.50188,-0.7048,0.19795
9.162,-0.50168,-0.70504,0.19783
9.1621,-0.50148,-0.70529,0.1977
9.1622,-0.50128,-0.70553,0.19757
9.1624,-0.50108,-0.70578,0.19745
9.1625,-0.50088,-0.70603,0.19732
9.1626,-0.50068,-0.70627,0.1972
9.1627,-0.50048,-0.70652,0.19707
9.1628,-0.50028,-0.70676,0.19694
9.1629,-0.50008,-0.70701,0.19682
9.163,-0.49988,-0.70725,0.19669
9.1632,-0.49968,-0.7075,0.19656
9.1633,-0.49948,-0.70774,0.19644
9.1634,-0.49928,-0.70799,0.19631
9.1635,-0.49908,-0.70823,0.19619
9.1636,-0.49888,-0.70848,0.19606
9.1637,-0.49868,-0.70872,0.19593
9.1639,-0.49848,-0.70897,0.19581
9.164,-0.49828,-0.70921,0.19568
9.1641,-0.49808,-0.70946,0.19556
9.1642,-0.49788,-0.7097,0.19543
9.1643,-0.49767,-0.70995,0.1953
9.1644,-0.49747,-0.71019,0.19518
9.1646,-0.49727,-0.71044,0.19505
9.1647,-0.49707,-0.71068,0.19493
9.1648,-0.49687,-0.71092,0.1948
9.1649,-0.49667,-0.71117,0.19468
9.165,-0.49647,-0.71141,0.19455
9.1651,-0.49627,-0.71166,0.19443
9.1652,-0.49607,-0.7119,0.1943
9.1654,-0.49587,-0.71214,0.19417
9.1655,-0.49567,-0.71239,0.19405
9.1656,-0.49547,-0.71263,0.19392
9.1657,-0.49527,-0.71287,0.1938
9.1658,-0.49506,-0.71312,0.19367
9.1659,-0.49486,-0.71336,0.19355
9.1661,-0.49466,-0.7136,0.19342
9.1662,-0.49446,-0.71385,0.1933
9.1663,-0.49426,-0.71409,0.19317
9.1664,-0.49406,-0.71433,0.19305
9.1665,-0.49386,-0.71457,0.19292
9.1666,-0.49366,-0.71482,0.1928
9.1667,-0.49346,-0.71506,0.19267
9.1669,-0.49325,-0.7153,0.19255
9.167,-0.49305,-0.71554,0.19242
9.1671,-0.49285,-0.71579,0.1923
9.1672,-0.49265,-0.71603,0.19217
9.1673,-0.49245,-0.71627,0.19205
9.1674,-0.49225,-0.71651,0.19192
9.1676,-0.49205,-0.71676,0.1918
9.1677,-0.49184,-0.717,0.19167
9.1678,-0.49164,-0.71724,0.19155
9.1679,-0.49144,-0.71748,0.19142
9.168,-0.49124,-0.71772,0.1913
9.1681,-0.49104,-0.71796,0.19117
9.1683,-0.49084,-0.71821,0.19105
9.1684,-0.49064,-0.71845,0.19092
9.1685,-0.49043,-0.71869,0.1908
9.1686,-0.49023,-0.71893,0.19068
9.1687,-0.49003,-0.71917,0.19055
9.1688,-0.48983,-0.71941,0.19043
9.1689,-0.48963,-0.71965,0.1903
9.1691,-0.48943,-0.71989,0.19018
9.1692,-0.48922,-0.72013,0.19005
9.1693,-0.48902,-0.72038,0.18993
9.1694,-0.48882,-0.72062,0.18981
9.1695,-0.48862,-0.72086,0.18968
9.1696,-0.48842,-0.7211,0.18956
9.1698,-0.48822,-0.72134,0.18943
9.1699,-0.48801,-0.72158,0.18931
9.17,-0.48781,-0.72182,0.18918
9.1701,-0.48761,-0.72206,0.18906
9.1702,-0.48741,-0.7223,0.18894
9.1703,-0.48721,-0.72254,0.18881
9.1705,-0.487,-0.72278,0.18869
9.1706,-0.4868,-0.72302,0.18857
9.1707,-0.4866,-0.72326,0.18844
9.1708,-0.4864,-0.7235,0.18832
9.1709,-0.48619,-0.72374,0.18819
9.171,-0.48599,-0.72398,0.18807
9.1711,-0.48579,-0.72421,0.18795
9.1713,-0.48559,-0.72445,0.18782
9.1714,-0.48539,-0.72469,0.1877
9.1715,-0.48518,-0.72493,0.18758
9.1716,-0.48498,-0.72517,0.18745
9.1717,-0.48478,-0.72541,0.18733
9.1718,-0.48458,-0.72565,0.18721
9.172,-0.48437,-0.72589,0.18708
9.1721,-0.48417,-0.72613,0.18696
9.1722,-0.48397,-0.72636,0.18684
9.1723,-0.48377,-0.7266,0.18671
9.1724,-0.48356,-0.72684,0.18659
9.1725,-0.48336,-0.72708,0.18647
9.1726,-0.48316,-0.72732,0.18634
9.1728,-0.48296,-0.72756,0.18622
9.1729,-0.48275,-0.72779,0.1861
9.173,-0.48255,-0.72803,0.18597
9.1731,-0.48235,-0.72827,0.18585
9.1732,-0.48215,-0.72851,0.18573
9.1733,-0.48194,-0.72875,0.1856
9.1735,-0.48174,-0.72898,0.18548
9.1736,-0.48154,-0.72922,0.18536
9.1737,-0.48134,-0.72946,0.18524
9.1738,-0.48113,-0.7297,0.18511
9.1739,-0.48093,-0.72993,0.18499
9.174,-0.48073,-0.73017,0.18487
9.1742,-0.48052,-0.73041,0.18474
9.1743,-0.48032,-0.73064,0.18462
9.1744,-0.48012,-0.73088,0.1845
9.1745,-0.47992,-0.73112,0.18438
9.1746,-0.47971,-0.73135,0.18425
9.1747,-0.47951,-0.73159,0.18413
9.1748,-0.47931,-0.73183,0.18401
9.175,-0.4791,-0.73206,0.18389
9.1751,-0.4789,-0.7323,0.18376
9.1752,-0.4787,-0.73254,0.18364
9.1753,-0.47849,-0.73277,0.18352
9.1754,-0.47829,-0.73301,0.1834
9.1755,-0.47809,-0.73324,0.18327
9.1757,-0.47789,-0.73348,0.18315
9.1758,-0.47768,-0.73372,0.18303
9.1759,-0.47748,-0.73395,0.18291
9.176,-0.47728,-0.73419,0.18279
9.1761,-0.47707,-0.73442,0.18266
9.1762,-0.47687,-0.73466,0.18254
9.1763,-0.47667,-0.73489,0.18242
9.1765,-0.47646,-0.73513,0.1823
9.1766,-0.47626,-0.73536,0.18218
9.1767,-0.47606,-0.7356,0.18205
9.1768,-0.47585,-0.73583,0.18193
9.1769,-0.47565,-0.73607,0.18181
9.177,-0.47544,-0.7363,0.18169
9.1772,-0.47524,-0.73654,0.18157
9.1773,-0.47504,-0.73677,0.18145
9.1774,-0.47483,-0.73701,0.18132
9.1775,-0.47463,-0.73724,0.1812
9.1776,-0.47443,-0.73748,0.18108
9.1777,-0.47422,-0.73771,0.18096
9.1779,-0.47402,-0.73795,0.18084
9.178,-0.47382,-0.73818,0.18072
9.1781,-0.47361,-0.73841,0.18059
9.1782,-0.47341,-0.73865,0.18047
9.1783,-0.4732,-0.73888,0.18035
9.1784,-0.473,-0.73912,0.18023
9.1785,-0.4728,-0.73935,0.18011
9.1787,-0.47259,-0.73958,0.17999
9.1788,-0.47239,-0.73982,0.17987
9.1789,-0.47219,-0.74005,0.17975
9.179,-0.47198,-0.74028,0.17962
9.1791,-0.47178,-0.74052,0.1795
9.1792,-0.47157,-0.74075,0.17938
9.1794,-0.47137,-0.74098,0.17926
9.1795,-0.47117,-0.74122,0.17914
9.1796,-0.47096,-0.74145,0.17902
9.1797,-0.47076,-0.74168,0.1789
9.1798,-0.47055,-0.74191,0.17878
9.1799,-0.47035,-0.74215,0.17866
9.1801,-0.47015,-0.74238,0.17854
9.1802,-0.46994,-0.74261,0.17842
9.1803,-0.46974,-0.74284,0.17829
9.1804,-0.46953,-0.74308,0.17817
9.1805,-0.46933,-0.74331,0.17805
9.1806,-0.46912,-0.74354,0.17793
9.1807,-0.46892,-0.74377,0.17781
9.1809,-0.46872,-0.744,0.17769
9.181,-0.46851,-0.74424,0.17757
9.1811,-0.46831,-0.74447,0.17745
9.1812,-0.4681,-0.7447,0.17733
9.1813,-0.4679,-0.74493,0.17721
9.1814,-0.46769,-0.74516,0.17709
9.1816,-0.46749,-0.74539,0.17697
9.1817,-0.46728,-0.74562,0.17685
9.1818,-0.46708,-0.74586,0.17673
9.1819,-0.46688,-0.74609,0.17661
9.182,-0.46667,-0.74632,0.17649
9.1821,-0.46647,-0.74655,0.17637
9.1822,-0.46626,-0.74678,0.17625
9.1824,-0.46606,-0.74701,0.17613
9.1825,-0.46585,-0.74724,0.17601
9.1826,-0.46565,-0.74747,0.17589
9.1827,-0.46544,-0.7477,0.17577
9.1828,-0.46524,-0.74793,0.17565
9.1829,-0.46503,-0.74816,0.17553
9.1831,-0.46483,-0.74839,0.17541
9.1832,-0.46462,-0.74862,0.17529
9.1833,-0.46442,-0.74885,0.17517
9.1834,-0.46421,-0.74908,0.17505
9.1835,-0.46401,-0.74931,0.17493
9.1836,-0.4638,-0.74954,0.17481
9.1838,-0.4636,-0.74977,0.17469
9.1839,-0.46339,-0.75,0.17457
9.184,-0.46319,-0.75023,0.17445
9.1841,-0.46298,-0.75046,0.17433
9.1842,-0.46278,-0.75069,0.17421
9.1843,-0.46257,-0.75092,0.17409
9.1844,-0.46237,-0.75115,0.17397
9.1846,-0.46216,-0.75138,0.17385
9.1847,-0.46196,-0.75161,0.17374
9.1848,-0.46175,-0.75183,0.17362
9.1849,-0.46155,-0.75206,0.1735
9.185,-0.46134,-0.75229,0.17338
9.1851,-0.46114,-0.75252,0.17326
9.1853,-0.46093,-0.75275,0.17314
9.1854,-0.46073,-0.75298,0.17302
9.1855,-0.46052,-0.75321,0.1729
9.1856,-0.46032,-0.75343,0.17278
9.1857,-0.46011,-0.75366,0.17266
9.1858,-0.45991,-0.75389,0.17255
9.1859,-0.4597,-0.75412,0.17243
9.1861,-0.45949,-0.75435,0.17231
9.1862,-0.45929,-0.75457,0.17219
9.1863,-0.45908,-0.7548,0.17207
9.1864,-0.45888,-0.75503,0.17195
9.1865,-0.45867,-0.75526,0.17183
9.1866,-0.45847,-0.75548,0.17171
9.1868,-0.45826,-0.75571,0.1716
9.1869,-0.45806,-0.75594,0.17148
9.187,-0.45785,-0.75617,0.17136
9.1871,-0.45764,-0.75639,0.17124
9.1872,-0.45744,-0.75662,0.17112
9.1873,-0.45723,-0.75685,0.171
9.1875,-0.45703,-0.75707,0.17088
9.1876,-0.45682,-0.7573,0.17077
9.1877,-0.45662,-0.75753,0.17065
9.1878,-0.45641,-0.75775,0.17053
9.1879,-0.4562,-0.75798,0.17041
9.188,-0.456,-0.75821,0.17029
9.1881,-0.45579,-0.75843,0.17018
9.1883,-0.45559,-0.75866,0.17006
9.1884,-0.45538,-0.75888,0.16994
9.1885,-0.45517,-0.75911,0.16982
9.1886,-0.45497,-0.75934,0.1697
9.1887,-0.45476,-0.75956,0.16959
9.1888,-0.45456,-0.75979,0.16947
9.189,-0.45435,-0.76001,0.16935
9.1891,-0.45414,-0.76024,0.16923
9.1892,-0.45394,-0.76046,0.16911
9.1893,-0.45373,-0.76069,0.169
9.1894,-0.45353,-0.76091,0.16888
9.1895,-0.45332,-0.76114,0.16876
9.1897,-0.45311,-0.76136,0.16864
9.1898,-0.45291,-0.76159,0.16853
9.1899,-0.4527,-0.76181,0.16841
9.19,-0.45249,-0.76204,0.16829
9.1901,-0.45229,-0.76226,0.16817
9.1902,-0.45208,-0.76249,0.16806
9.1903,-0.45188,-0.76271,0.16794
9.1905,-0.45167,-0.76294,0.16782
9.1906,-0.45146,-0.76316,0.1677
9.1907,-0.45126,-0.76338,0.16759
9.1908,-0.45105,-0.76361,0.16747
9.1909,-0.45084,-0.76383,0.16735
9.191,-0.45064,-0.76406,0.16724
